user_id,user_type,vehicle_model,vehicle_age_years,station_id,station_location,charger_type,start_time,end_time,duration_hours,energy_consumed_kwh,charging_cost_usd,charging_rate_kw,soc_start_percent,soc_end_percent,time_of_day,day_of_week,distance_driven_km,temperature_c,battery_capacity_kwh,battery_capacity_kwh,charging_cost_usd,duration_hours,soc_end_percent,soc_start_percent,temperature_c,vehicle_age_years,battery_capacity_kwh^2,battery_capacity_kwh charging_cost_usd,battery_capacity_kwh duration_hours,battery_capacity_kwh soc_end_percent,battery_capacity_kwh soc_start_percent,battery_capacity_kwh temperature_c,battery_capacity_kwh vehicle_age_years,charging_cost_usd^2,charging_cost_usd duration_hours,charging_cost_usd soc_end_percent,charging_cost_usd soc_start_percent,charging_cost_usd temperature_c,charging_cost_usd vehicle_age_years,duration_hours^2,duration_hours soc_end_percent,duration_hours soc_start_percent,duration_hours temperature_c,duration_hours vehicle_age_years,soc_end_percent^2,soc_end_percent soc_start_percent,soc_end_percent temperature_c,soc_end_percent vehicle_age_years,soc_start_percent^2,soc_start_percent temperature_c,soc_start_percent vehicle_age_years,temperature_c^2,temperature_c vehicle_age_years,vehicle_age_years^2
User_788,Commuter,BMW i3,3.0,Station_336,Chicago,DC Fast Charger,2024-02-02 19:00:00,2024-02-02 21:10:00,1.010506969032026,25.12116466546159,14.440838232748982,32.09365177234676,58.39027846003522,93.64930681962036,Night,Saturday,272.2871845279422,-6.052887853779801,62.0,62.0,14.440838232748982,1.010506969032026,93.64930681962036,58.39027846003522,-6.052887853779801,3.0,3844.0,895.3319704304369,62.65143207998562,5806.257022816462,3620.1972645221836,-375.27904693434766,186.0,208.53780886442473,14.592567672856974,1352.3744903912138,843.204565606536,-87.40877433740528,43.32251469824695,1.0211243344622922,94.63327718624483,59.00378330758619,-6.116485359013792,3.0315209070960782,8770.192667795392,5468.209102786908,-566.848751763378,280.94792045886106,3409.424618640453,-353.4298072695675,175.17083538010564,36.637451370435045,-18.158663561339402,9.0
User_789,Long-Distance Traveler,Tesla Model 3,1.0,Station_76,Los Angeles,Level 1,2024-02-02 20:00:00,2024-02-02 22:28:00,0.835318745254099,67.90283934003946,25.570139919014636,41.06704109745447,45.582325657252866,87.80206968570528,Evening,Saturday,120.3675121015226,25.58518972726768,85.0,85.0,25.570139919014636,0.835318745254099,87.80206968570528,45.582325657252866,25.58518972726768,1.0,7225.0,2173.461893116244,71.00209334659841,7463.175923284948,3874.4976808664937,2174.7411268177525,85.0,653.8320554779858,21.359217193123055,2245.1112070425575,1165.5464448900466,654.2168811807704,25.570139919014636,0.6977574061728823,73.3427146805763,38.07577107378019,21.3717885800693,0.835318745254099,7709.203441093446,4002.222533794628,2246.4326113555476,87.80206968570528,2077.748412323853,1166.232450150916,45.582325657252866,654.6019333802835,25.58518972726768,1.0
User_790,Commuter,Tesla Model 3,1.0,Station_116,Houston,Level 1,2024-02-02 21:00:00,2024-02-02 22:45:00,3.2107643722436436,43.254517140810776,13.374711200908711,19.278035722978235,16.42986703126396,85.24212847364188,Night,Tuesday,156.19622550598012,27.8175569749438,85.0,85.0,13.374711200908711,3.2107643722436436,85.24212847364188,16.42986703126396,27.8175569749438,1.0,7225.0,1136.8504520772406,272.9149716407097,7245.58092025956,1396.5386976574366,2364.4923428702227,85.0,178.88289970771294,42.94304621292569,1140.0888504857176,219.74472661248686,372.05179085469706,13.374711200908711,10.309007854069119,273.6923891173848,52.75243170468276,89.31562085800722,3.2107643722436436,7266.220466716868,1400.5168362838556,2371.2277654810123,85.24212847364188,269.9405306650144,457.03876223293594,16.42986703126396,773.8164760542444,27.8175569749438,1.0
User_791,Commuter,Chevy Bolt,3.0,Station_69,New York,DC Fast Charger,2024-02-02 22:00:00,2024-02-03 01:07:00,1.815045399718526,62.61550758556181,16.78765405444762,19.794649589448294,84.03426141510538,92.43627852480974,Evening,Saturday,209.62662184057555,21.453631643088535,62.0,62.0,16.78765405444762,1.815045399718526,92.43627852480974,84.03426141510538,21.453631643088535,3.0,3844.0,1040.8345513757524,112.53281478254861,5731.049268538203,5210.124207736533,1330.1251618714891,186.0,281.8253286518117,30.47035426359122,1551.7882659550717,1410.7381093578051,360.15614623572105,50.362962163342864,3.294389803039384,167.7760421035563,152.52599960023105,38.93931542104365,5.445136199155578,8544.465587516203,7767.814393793353,1983.0938699292033,277.3088355744292,7061.757091582268,1802.8400897986787,252.10278424531612,460.2583106773297,64.36089492926561,9.0
User_792,Long-Distance Traveler,Hyundai Kona,7.0,Station_354,Los Angeles,Level 2,2024-02-02 23:00:00,2024-02-02 23:49:00,3.1281282303575897,43.825900117321794,58.74667669221227,41.83746249782165,37.69447403277616,77.12655441859508,Afternoon,Tuesday,29.944440520906667,33.546857129300356,85.0,85.0,58.74667669221227,3.1281282303575897,77.12655441859508,37.69447403277616,33.546857129300356,7.0,7225.0,4993.467518838042,265.8908995803951,6555.7571255805815,3204.0302927859734,2851.4828559905304,595.0,3451.1720223793163,183.76713780059941,4530.9287568135205,2214.4250790864917,1970.7663698148442,411.2267368454859,9.785186225560105,241.26175218701815,117.91314835040819,104.93887082593722,21.89689761250313,5948.505396484507,2907.244902769229,2587.353501955818,539.8858809301655,1420.873372607636,1264.531134941664,263.8613182294331,1125.39162325369,234.8279999051025,49.0
User_793,Commuter,BMW i3,6.0,Station_234,San Francisco,Level 1,2024-02-03 00:00:00,2024-02-03 03:14:00,1.860443342393109,31.18702899243123,17.263731698642403,11.581744386043408,69.85875931465557,23.548492303927738,Afternoon,Thursday,18.845805451601464,28.333515050512403,100.0,100.0,17.263731698642403,1.860443342393109,23.548492303927738,69.85875931465557,28.333515050512403,6.0,10000.0,1726.3731698642403,186.0443342393109,2354.8492303927737,6985.875931465557,2833.3515050512406,600.0,298.03643216271047,32.11819470360014,406.53485304255395,1206.0228776082497,489.1422019114926,103.58239019185442,3.4612494302548433,43.81063573023773,129.96826367479355,52.712899442320754,11.162660054358653,554.5314897881439,1645.0684560831069,667.2115611102121,141.29095382356644,4880.246252982976,1979.3442084519172,419.15255588793343,802.7880751176128,170.00109030307442,36.0
User_794,Long-Distance Traveler,Nissan Leaf,3.043569798496577,Station_1,Los Angeles,Level 2,2024-02-03 01:00:00,2024-02-03 03:40:00,1.398582211214841,74.82644569097782,26.21871803779052,43.13328345657307,23.72599550105088,53.81369932194329,Evening,Sunday,238.7435606565687,30.955968944199924,75.0,75.0,26.21871803779052,1.398582211214841,53.81369932194329,23.72599550105088,30.955968944199924,3.043569798496577,5625.0,1966.403852834289,104.89366584111308,4036.0274491457467,1779.4496625788158,2321.697670814994,228.26773488724328,687.421175545162,36.669032648511504,1410.92620909247,622.0651862079394,811.6258213345777,79.79849837511667,1.956032201526594,75.26288259133403,33.1827552511331,43.29446749627707,4.256682578768051,2895.91423471252,1276.7835880073312,1665.855204982589,163.78575000164233,562.9228625158865,734.4611799007581,72.21172334626412,958.2720132742702,94.21665216176486,9.263317118320495
User_796,Long-Distance Traveler,Nissan Leaf,4.0,Station_352,Houston,Level 2,2024-02-03 03:00:00,2024-02-03 05:31:00,1.225895512401978,78.89524910756762,7.260289753798142,30.74927681610981,62.087646453271354,80.77137881661801,Morning,Sunday,73.61394811694834,16.52085958055578,75.0,75.0,7.260289753798142,1.225895512401978,80.77137881661801,62.087646453271354,16.52085958055578,4.0,5625.0,544.5217315348607,91.94216343014834,6057.853411246351,4656.573483995351,1239.0644685416835,300.0,52.71180730910629,8.900356627919203,586.4236140224401,450.7743033821276,119.946227536647,29.04115901519257,1.502819807327308,99.0172708218122,76.11296716266594,20.252847620826554,4.903582049607912,6524.015635937609,5014.90481150943,1334.4126075572237,323.08551526647204,3854.875842106419,1025.741288741688,248.35058581308542,272.9388012804417,66.08343832222312,16.0
User_797,Commuter,Hyundai Kona,3.0,Station_218,Houston,DC Fast Charger,2024-02-03 04:00:00,2024-02-03 05:10:00,1.394747102580713,10.241885891596077,34.65331381094593,29.216213685823107,14.961669635907109,70.51180081437839,Evening,Sunday,295.9150268898221,18.15385475237356,62.0,62.0,34.65331381094593,1.394747102580713,70.51180081437839,14.961669635907109,18.15385475237356,3.0,3844.0,2148.5054562786477,86.4743203600042,4371.73165049146,927.6235174262407,1125.5389946471607,186.0,1200.852158079896,48.332609032637045,2443.467560995567,518.4714330287902,629.0912256123332,103.9599414328378,1.945319480157294,98.34612988360261,20.86774537445127,25.320036316544133,4.184241307742139,4971.914054086573,1054.9742692176153,1280.0609903125212,211.53540244313518,223.85155829402476,271.6119774232555,44.88500890772133,329.56244237027613,54.461564257120685,9.0
User_798,Long-Distance Traveler,Nissan Leaf,0.0,Station_273,Houston,Level 1,2024-02-03 05:00:00,2024-02-03 08:16:00,1.996622706047104,5.144893571862889,21.48947597489341,9.230954632347297,83.6689673557004,80.51886311775269,Evening,Monday,66.52104688309612,8.64069859605198,85.0,85.0,21.48947597489341,1.996622706047104,80.51886311775269,83.6689673557004,8.64069859605198,0.0,7225.0,1826.6054578659398,169.71293001400383,6844.1033650089785,7111.862225234534,734.4593806644183,0.0,461.79757767552104,42.906375672525904,1730.3081744946774,1798.0022638344647,185.68408488615424,0.0,3.98650223030286,160.76579036600373,167.05536001390536,17.252215012986717,0.0,6483.287317775394,6736.930129717359,695.7392274972672,0.0,7000.49609836926,722.9583287635194,0.0,74.66167222781465,0.0,0.0
User_799,Commuter,Chevy Bolt,7.0,Station_368,San Francisco,Level 1,2024-02-03 06:00:00,2024-02-03 09:03:00,3.7532164796861327,59.922814416459936,14.117725724108118,30.429448129131227,41.64275168503707,95.0069584304912,Night,Wednesday,239.15823897118236,7.177322498461926,50.0,50.0,14.117725724108118,3.7532164796861327,95.0069584304912,41.64275168503707,7.177322498461926,7.0,2500.0,705.8862862054059,187.66082398430663,4750.34792152456,2082.1375842518537,358.8661249230963,350.0,199.31017962114407,52.98688084341143,1341.282181003416,587.9009466864945,101.32747046675588,98.82408006875683,14.086633943387566,356.5816820661749,156.2942618837586,26.93804508124935,26.27251535780293,9026.322150213082,3956.351178271584,681.8955802536015,665.0487090134384,1734.1187679016577,298.8834585668798,291.4992617952595,51.51395824692774,50.24125748923348,49.0
User_800,Commuter,Chevy Bolt,7.0,Station_251,New York,Level 2,2024-02-03 07:00:00,2024-02-03 09:39:00,3.4304844579467044,8.353019856414647,35.66061843777716,34.719681724361955,13.142563107472808,97.25962097296544,Morning,Tuesday,42.55134218801984,2.819187376633357,62.0,62.0,35.66061843777716,3.4304844579467044,97.25962097296544,13.142563107472808,2.819187376633357,7.0,3844.0,2210.958343142184,212.69003639269567,6030.096500323857,814.8389126633141,174.78961735126813,434.0,1271.6797073647324,122.33319731156223,3468.3382329197493,468.67192826999474,100.53396534272011,249.62432906444013,11.768223616213895,333.6476181335453,45.08535847776921,9.671178479580274,24.01339120562693,9459.433871804898,1278.2407064460842,274.193095703129,680.8173468107581,172.72696503390532,37.051348009194605,91.99794175230966,7.947817464568868,19.734311636433496,49.0
User_801,Casual Driver,Chevy Bolt,3.0,Station_347,San Francisco,Level 1,2024-02-03 08:00:00,2024-02-03 08:52:00,0.938436579463628,40.76283311435537,24.914504678756114,41.33293546359443,57.81468020270049,87.2706866811988,Evening,Sunday,196.5140061601193,35.54952433115825,58.36980451713409,58.36980451713409,24.914504678756114,0.938436579463628,87.2706866811988,57.81468020270049,35.54952433115825,3.0,3407.0340793684477,1454.2547677402172,54.77635969501994,5093.972921657632,3374.6315816522497,2075.0187858868094,175.10941355140227,620.7325433877603,23.380682549762444,2174.3059316369863,1440.4241204109696,885.6987902761966,74.74351403626834,0.8806632136753942,81.8980046965462,54.255410732205775,33.36097401489117,2.815309738390884,7616.1727538079695,5045.526841543581,3102.431399570165,261.8120600435964,3342.5372469405274,2055.284380564034,173.44404060810146,1263.7686801716127,106.64857299347476,9.0
User_802,Commuter,Chevy Bolt,2.0,Station_344,San Francisco,DC Fast Charger,2024-02-03 09:00:00,2024-02-03 09:52:00,1.4187837431940964,18.89056337329201,28.242755824472564,17.00535033559547,54.31147107328103,57.65603262904937,Morning,Monday,73.25683049364379,32.95043053419288,85.0,85.0,28.242755824472564,1.4187837431940964,57.65603262904937,54.31147107328103,32.95043053419288,2.0,7225.0,2400.634245080168,120.59661817149819,4900.762773469197,4616.475041228888,2800.786595406395,170.0,797.6532565607789,40.07036282676205,1628.3652513500642,1533.9056159905808,930.6109638884546,56.48551164894513,2.012947309951852,81.80144179116363,77.05623222772755,46.74953517315923,2.837567486388193,3324.2180985220057,3131.383948332762,1899.7910980206495,115.31206525809874,2949.7358901438415,1789.5863548099726,108.62294214656205,1085.7308723886706,65.90086106838577,4.0
User_803,Commuter,BMW i3,3.0,Station_419,Chicago,Level 2,2024-02-03 10:00:00,2024-02-03 12:53:00,2.3427113663379946,42.79819075847415,12.776621167290523,33.78877718721532,67.94619206512169,57.870204114268205,Morning,Friday,17.760082882891425,12.918301551871778,50.0,50.0,12.776621167290523,2.3427113663379946,57.870204114268205,67.94619206512169,12.918301551871778,3.0,2500.0,638.8310583645261,117.13556831689974,2893.5102057134104,3397.3096032560848,645.9150775935889,150.0,163.24204845245626,29.931935632006127,739.3856748417822,868.1227557760212,165.05224505308698,38.32986350187157,5.488296545969233,135.5731849507959,159.17831645034505,30.26385187935177,7.028134099013984,3348.9605242270645,3932.0600035958632,747.5847476164876,173.61061234280461,4616.685016150406,877.7493983986394,203.83857619536508,166.8825149850928,38.754904655615334,9.0
User_804,Commuter,Hyundai Kona,1.0,Station_174,New York,Level 2,2024-02-03 11:00:00,2024-02-03 11:38:00,2.588535180640522,12.814363147239058,29.63541951288657,27.381994351172008,66.46134154461114,68.41309481751257,Afternoon,Monday,251.17135317316612,22.61418258510924,62.0,62.0,29.63541951288657,2.588535180640522,68.41309481751257,66.46134154461114,22.61418258510924,1.0,3844.0,1837.3960097989675,160.48918119971236,4241.61187868578,4120.603175765891,1402.079320276773,62.0,878.2580897047782,76.71232600214749,2027.4507650918713,1969.609738063788,670.1807878507261,29.63541951288657,6.700514381413659,177.08970275162707,172.03752074079142,58.537607202983494,2.588535180640522,4680.351542509966,4546.8260607905695,1547.10621741562,68.41309481751257,4417.109919909455,1502.9689125411426,66.46134154461114,511.40125399265804,22.61418258510924,1.0
User_805,Long-Distance Traveler,Nissan Leaf,1.2086330827192395,Station_170,Los Angeles,Level 1,2024-02-03 12:00:00,2024-02-03 12:42:00,1.556936695800068,8.918418777562092,8.640023654066123,16.241963359211958,16.990405001559274,55.826641029606314,Night,Thursday,15.21342604109595,9.113968186390393,75.0,75.0,8.640023654066123,1.556936695800068,55.826641029606314,16.990405001559274,9.113968186390393,1.2086330827192395,5625.0,648.0017740549592,116.7702521850051,4186.9980772204735,1274.2803751169456,683.5476139792795,90.64748120394296,74.65000874282212,13.45196987959614,482.3434990228569,146.7975011056355,78.74490071281912,10.442618423781086,2.4240518747288338,86.91854602225176,26.452985023432646,14.189871513745597,1.8817651982435433,3116.6138486485233,948.5172409696773,508.8022302968686,67.47392524547345,288.6738621170104,154.85001065809945,20.53516557368297,83.06441610253619,11.015443464922097,1.4607939286434122
User_806,Commuter,Nissan Leaf,2.0,Station_246,New York,Level 1,2024-02-03 13:00:00,2024-02-03 16:05:00,1.4556359151018663,0.1211432950427712,37.710554849589386,45.58156227106593,86.31048768785503,77.19881289799206,Evening,Friday,66.3639561403343,30.187852800687992,62.0,62.0,37.710554849589386,1.4556359151018663,77.19881289799206,86.31048768785503,30.187852800687992,2.0,3844.0,2338.0544006745417,90.24942673631571,4786.326399675508,5351.250236647012,1871.6468736426555,124.0,1422.0859470638895,54.89283801748117,2911.2100681129177,3254.8163800476664,1138.4006788316751,75.42110969917877,2.1188759173344476,112.37336465754643,125.63664572839922,43.942522736489906,2.9112718302037326,5959.656712859185,6663.067190149168,2330.466400152438,154.3976257959841,7449.500284915374,2605.528297476561,172.62097537571006,911.3064567160059,60.375705601375984,4.0
User_807,Commuter,Chevy Bolt,5.0,Station_423,San Francisco,Level 1,2024-02-03 14:00:00,2024-02-03 17:04:00,1.9845446319165592,10.9113557932088,15.135226707550656,20.99245325759676,85.04682076129231,65.3913894629667,Evening,Monday,256.5969178469621,31.632811318986633,62.0,62.0,15.135226707550656,1.9845446319165592,65.3913894629667,85.04682076129231,31.632811318986633,5.0,3844.0,938.3840558681406,123.04176717882667,4054.266146703935,5272.902887200124,1961.2343017771711,310.0,229.07508748895467,30.03653291530979,989.7135042437401,1287.202912978585,478.76977071003716,75.67613353775327,3.9384173960688313,129.77213093229562,168.77921160339244,62.776725895524294,9.922723159582796,4276.033815897393,5561.329778988787,2068.513484768396,326.9569473148335,7232.96172160338,2690.2700344216346,425.2341038064616,1000.6347519426089,158.16405659493316,25.0
User_808,Commuter,Chevy Bolt,0.0,Station_90,New York,Level 1,2024-02-03 15:00:00,2024-02-03 16:20:00,3.3611287057883636,7.8588683891368705,36.51188192041881,4.830371677364436,81.86550346623888,96.13231206914588,Morning,Saturday,284.6536204721152,23.69545557275726,75.0,75.0,36.51188192041881,3.3611287057883636,96.13231206914588,81.86550346623888,23.69545557275726,0.0,5625.0,2738.3911440314105,252.08465293412726,7209.923405185941,6139.912759967916,1777.1591679567946,0.0,1333.1175213706058,122.72113442507482,3509.9716270055064,2989.0635959149504,865.165675923043,0.0,11.297186176874561,323.1130736494114,275.1604937141923,79.64347592232728,0.0,9241.421423759652,7869.9201269142195,2277.898929740883,0.0,6701.96065778077,1939.840400325669,0.0,561.4746148005131,0.0,0.0
User_809,Casual Driver,Tesla Model 3,3.286324572194227,Station_49,San Francisco,Level 2,2024-02-03 16:00:00,2024-02-03 17:33:00,3.8279458316010713,70.17135459506048,13.921007539612305,12.962522175124477,11.95265428740866,52.68266543699139,Evening,Wednesday,155.72507105533435,1.496106620534535,75.0,75.0,13.921007539612305,3.8279458316010713,52.68266543699139,11.95265428740866,1.496106620534535,3.286324572194227,5625.0,1044.0755654709228,287.0959373700803,3951.1999077743544,896.4490715556494,112.20799654009012,246.47434291456705,193.79445091794264,53.288862782946005,733.3957827552298,166.39299045339527,20.82731154452515,45.74894914712902,14.653169289672016,201.66638955716502,45.75411315605465,5.727015101705939,12.579872447419065,2775.4632375459673,629.6976869075712,78.81888454768874,173.13233795427234,142.8659445143086,17.88244521235259,39.28030148765376,2.238335020007267,4.916691949685107,10.79992919380757
User_810,Casual Driver,Hyundai Kona,2.0,Station_446,Houston,DC Fast Charger,2024-02-03 17:00:00,2024-02-03 18:21:00,2.734597570509603,15.187432130994928,26.153094791229552,13.080022985194764,11.88322274236719,59.52963307240878,Morning,Tuesday,252.85110656388096,36.99991588152188,62.0,62.0,26.153094791229552,2.734597570509603,59.52963307240878,11.88322274236719,36.99991588152188,2.0,3844.0,1621.4918770562322,169.54504937159538,3690.837250489344,736.7598100267658,2293.9947846543564,124.0,683.9843671590384,71.5181894774037,1556.8841366298204,310.7830508064239,967.6623073169615,52.306189582459105,7.478023872637023,162.78958997313717,32.49583204110178,101.17988007866941,5.469195141019206,3543.777213735625,707.403889570822,2202.591416136988,119.05926614481756,141.2109827447128,439.67824186897377,23.76644548473438,1368.993775239695,73.99983176304376,4.0
User_811,Long-Distance Traveler,BMW i3,0.0,Station_294,San Francisco,Level 1,2024-02-03 18:00:00,2024-02-03 21:58:00,0.7065366457805022,77.8613161281733,37.13040463379047,30.14418743877484,63.10434295286288,66.61241345662742,Evening,Saturday,20.65567779666782,0.7865344167262283,85.0,85.0,37.13040463379047,0.7065366457805022,66.61241345662742,63.10434295286288,0.7865344167262283,0.0,7225.0,3156.08439387219,60.05561489134269,5662.055143813331,5363.869150993345,66.85542542172941,0.0,1378.6669482690088,26.233991546431135,2473.3458652779254,2343.0897879892827,29.20434115144723,0.0,0.4991940318307629,47.06411117098953,44.58553080409821,0.5557153885846731,0.0,4437.213626516678,4203.532583684915,52.39295576483481,0.0,3982.158099512535,49.633737577321874,0.0,0.6186363886948681,0.0,0.0
User_812,Casual Driver,Nissan Leaf,0.0885982577498181,Station_407,San Francisco,Level 2,2024-02-03 19:00:00,2024-02-03 20:07:00,1.228841335073204,37.189293647002586,17.774248916406137,3.856692166975177,49.06955895638808,85.10116940945218,Night,Friday,269.1480889624259,19.856611575428744,62.0,62.0,17.774248916406137,1.228841335073204,85.10116940945218,49.06955895638808,19.856611575428744,0.0885982577498181,3844.0,1102.0034328171805,76.18816277453864,5276.272503386035,3042.3126552960607,1231.1099176765822,5.493091980488722,315.9239245423647,21.841731768359967,1512.6093681608506,872.1745551091078,352.9363567780619,1.574767486805176,1.5100510267844942,104.57583463340212,60.29870233942122,24.400625078379893,0.1088732013384463,7242.20903485628,4175.876849594683,1689.8208655782507,7.53981534214958,2407.8216161744454,974.3551723745987,4.347477432087966,394.2850232574508,1.7592611903978574,0.007849651276303202
User_813,Casual Driver,Tesla Model 3,5.0,Station_150,Houston,Level 1,2024-02-03 20:00:00,2024-02-03 22:09:00,2.3093277171746265,25.711923926721692,29.45116374090035,32.62090777265186,37.0929556989178,84.74088765106924,Evening,Sunday,190.28182293406505,8.00517234052586,62.0,62.0,29.45116374090035,2.3093277171746265,84.74088765106924,37.0929556989178,8.00517234052586,5.0,3844.0,1825.9721519358216,143.17831846482684,5253.935034366293,2299.7632533329033,496.3206851126033,310.0,867.3710456933234,68.01238872990953,2495.7177577608804,1092.4307119227908,235.76164137495357,147.25581870450173,5.332994505310972,195.69448063059522,85.65979070744139,18.486566366736046,11.546638585873133,7181.01803989114,3143.289991528082,678.365409935949,423.7044382553462,1375.8873624818784,296.9355029893278,185.46477849458898,64.08278420152027,40.0258617026293,25.0
User_814,Long-Distance Traveler,Tesla Model 3,5.0,Station_132,Los Angeles,DC Fast Charger,2024-02-03 21:00:00,2024-02-04 00:42:00,2.010057473078036,9.086246707562893,16.94513541759885,14.088726040982015,50.005700053904,64.8118366437775,Morning,Wednesday,278.4282293628509,-8.983604992720508,50.0,50.0,16.94513541759885,2.010057473078036,64.8118366437775,50.005700053904,-8.983604992720508,5.0,2500.0,847.2567708799425,100.5028736539018,3240.591832188875,2500.2850026952,-449.1802496360254,250.0,287.1376143207629,34.06069607846387,1098.2453485921048,847.3533590652333,-152.22840313986612,84.72567708799424,4.04033104507686,130.27551658973786,100.51433108984848,-18.057562350799014,10.05028736539018,4200.5741691397,3240.9612631513614,-582.2439392604255,324.0591832188875,2500.5700378810147,-449.23145666873614,250.02850026952,80.70515866523284,-44.91802496360254,25.0
User_815,Casual Driver,Nissan Leaf,2.0,Station_433,Los Angeles,Level 1,2024-02-03 22:00:00,2024-02-04 00:55:00,3.4414908977515815,27.00471085893386,38.52706303941375,46.41136085382428,88.18011161914227,61.435256857506374,Morning,Sunday,298.87018569212825,8.774037214793669,75.0,75.0,38.52706303941375,3.4414908977515815,61.435256857506374,88.18011161914227,8.774037214793669,2.0,5625.0,2889.529727956031,258.1118173313686,4607.644264312978,6613.50837143567,658.0527911095252,150.0,1484.334586442961,132.59053676724378,2366.9200137917237,3397.320719173235,338.0378848845179,77.0541260788275,11.843859599306986,211.42887727613862,303.4710514999966,30.19576921124605,6.882981795503163,3774.290785147784,5417.367807045587,539.0352299681689,122.87051371501275,7775.732085164389,773.6955809510139,176.36022323828453,76.98372904658424,17.548074429587338,4.0
User_817,Commuter,Tesla Model 3,2.0,Station_457,New York,Level 1,2024-02-04 00:00:00,2024-02-04 01:20:00,3.4085422116998423,53.648424429654725,14.665039144930637,47.29035525269705,21.455270566975216,98.16391585359358,Evening,Saturday,292.8722924029989,12.025622631533851,100.0,100.0,14.665039144930637,3.4085422116998423,98.16391585359358,21.455270566975216,12.025622631533851,2.0,10000.0,1466.5039144930636,340.8542211699842,9816.391585359357,2145.5270566975214,1202.5622631533852,200.0,215.06337312234788,49.986404961726635,1439.577668612627,314.6423827297697,176.3562266336077,29.330078289861273,11.618160008939652,334.59585085272505,73.13119539097623,40.98984236155607,6.817084423399685,9636.154375711401,2106.133374552638,1180.4822080889596,196.32783170718716,460.32863510211297,258.0129872958993,42.91054113395043,144.61559967605916,24.051245263067702,4.0
User_818,Commuter,Tesla Model 3,0.0,Station_324,Chicago,Level 2,2024-02-04 01:00:00,2024-02-04 03:46:00,3.3777839989387672,40.65621778280107,38.447546321972865,49.92072559945864,73.70841814345455,55.681694487511464,Morning,Thursday,189.5971054867606,8.45374735934292,85.0,85.0,38.447546321972865,3.3777839989387672,55.681694487511464,73.70841814345455,8.45374735934292,0.0,7225.0,3268.0414373676936,287.1116399097952,4732.944031438475,6265.215542193637,718.5685255441482,0.0,1478.2138181802493,129.867506764817,2140.824528094538,2833.907820889814,325.0258431925927,0.0,11.40942474348677,188.08073667371318,248.9711153920487,28.55493256145937,0.0,3100.4511010005644,4104.2096202215835,470.71897773753926,0.0,5432.93090521034,623.1123452415727,0.0,71.46584441559739,0.0,0.0
User_819,Casual Driver,Hyundai Kona,3.7340553096703446,Station_199,Houston,DC Fast Charger,2024-02-04 02:00:00,2024-02-04 04:50:00,1.2026073220933535,71.16250433532748,23.701275045537972,44.7448626480689,48.963543957597054,92.57237250489908,Afternoon,Thursday,287.06397976246177,3.706865682142661,100.0,100.0,23.701275045537972,1.2026073220933535,92.57237250489908,48.963543957597054,3.706865682142661,3.7340553096703446,10000.0,2370.1275045537973,120.26073220933536,9257.237250489909,4896.354395759706,370.6865682142661,373.40553096703445,561.750438784241,28.503326912712446,2194.0832623566102,1160.4984225432966,87.85744308932895,88.5018719297483,1.446264371152547,111.32821299794507,58.88391647904599,4.457903811361338,4.490602256511121,8569.644151185796,4532.671430402675,343.15335075293723,345.6703590806994,2397.428636887539,181.50128077250017,182.8325812951426,13.740853185446976,13.841641482639588,13.943169055677293
User_820,Long-Distance Traveler,BMW i3,4.0,Station_215,Los Angeles,Level 2,2024-02-04 03:00:00,2024-02-04 06:17:00,1.0610271583729003,16.111111317085957,25.799390711053075,22.456705662546888,67.71925020552159,53.72387415945178,Afternoon,Wednesday,75.49880921364911,-7.663751387811887,85.0,85.0,25.799390711053075,1.0610271583729003,53.72387415945178,67.71925020552159,-7.663751387811887,4.0,7225.0,2192.9482104395115,90.18730846169653,4566.529303553401,5756.1362674693355,-651.4188679640104,340.0,665.6085610615717,27.373854213900845,1386.0432199511447,1747.1153947118128,-197.7201163665341,103.1975628442123,1.1257786308048716,57.00248953618641,71.85196361270802,-8.131448357486418,4.244108633491601,2886.254654700611,3638.140476213871,-411.7264151481298,214.89549663780713,4585.896848398036,-518.9834977441465,270.87700082208636,58.73308533418862,-30.655005551247548,16.0
User_821,Casual Driver,Tesla Model 3,1.0,Station_386,New York,DC Fast Charger,2024-02-04 04:00:00,2024-02-04 05:24:00,2.2832964460179275,58.91061762118734,9.749992695035187,23.379598455661355,30.45137839196829,52.11796213219462,Evening,Thursday,138.8827900568325,-8.603112050828253,47.59576449275049,47.59576449275049,9.749992695035187,2.2832964460179275,52.11796213219462,30.45137839196829,-8.603112050828253,1.0,2265.356797649368,464.0583561189324,108.67523991180346,2480.5942514860235,1449.3566344237538,-409.4716950759652,47.59576449275049,95.06235755323952,22.262123669274597,508.14975006901807,296.9007168754432,-83.88027965014466,9.749992695035187,5.213442660398099,119.0007577101369,69.52952405872831,-19.643455170350155,2.2832964460179275,2716.2819768128725,1587.0637859057329,-448.3766680840941,52.11796213219462,927.2864459708334,-261.97662040827345,30.45137839196829,74.0135369591063,-8.603112050828253,1.0
